Date,USD,EUR,RUB
10/05/2023,0.7919537,0.8698,0.01018865
11/05/2023,0.79948,0.87211,0.01037684
12/05/2023,0.8030194,0.8787,0.01037599
13/05/2023,0.8025038,0.8786,0.01037599
14/05/2023,0.80315,0.87158,0.01037922
15/05/2023,0.79839,0.868,0.01000589
16/05/2023,0.801,0.87024,0.009948333
17/05/2023,0.8011023,0.86821,0.01003685
18/05/2023,0.80565,0.86807,0.01003183
19/05/2023,0.8032129,0.8691,0.009918997
20/05/2023,0.8033419,0.8686,0.009918997
21/05/2023,0.8025,0.86848,0.01001772
22/05/2023,0.80422,0.86935,0.009983734
23/05/2023,0.80533,0.86727,0.01004614
24/05/2023,0.80834,0.86943,0.01009216
25/05/2023,0.8118,0.87051,0.01014164
26/05/2023,0.8098477,0.8689,0.01024521
27/05/2023,0.8099133,0.8689,0.01024521
28/05/2023,0.80992,0.86843,0.01024685
29/05/2023,0.80976,0.86843,0.01008208
30/05/2023,0.80568,0.86458,0.01012766
31/05/2023,0.80341,0.8589,0.009871422
01/06/2023,0.79834,0.85902,0.009845376
02/06/2023,0.8030194,0.8612,0.009934063
03/06/2023,0.8030838,0.8611,0.009934063
04/06/2023,0.80449,0.86056,0.009952991
05/06/2023,0.8043,0.86149,0.009971106
06/06/2023,0.8046,0.86071,0.009889414
07/06/2023,0.80348,0.86036,0.009856591
08/06/2023,0.79621,0.85838,0.009703821
09/06/2023,0.7950758,0.8565,0.009605365
10/06/2023,0.7954184,0.8647,0.009605365
11/06/2023,0.79485,0.85449,0.00960609
12/06/2023,0.79902,0.85966,0.009526068
13/06/2023,0.79322,0.85557,0.009440734
14/06/2023,0.78921,0.85541,0.009394538
15/06/2023,0.78212,0.85605,0.009370173
16/06/2023,0.7797271,0.8547,0.009336446
17/06/2023,0.7797271,0.8547,0.009336446
18/06/2023,0.7794,0.8526,0.009332974
19/06/2023,0.78157,0.85376,0.009326399
20/06/2023,0.78337,0.85531,0.009240069
21/06/2023,0.78296,0.8607,0.009354723
22/06/2023,0.78449,0.8594,0.009682054
23/06/2023,0.7864727,0.8597,0.009288034
24/06/2023,0.7864727,0.8596,0.009288034
25/06/2023,0.78557,0.85675,0.009388242
26/06/2023,0.78666,0.85797,0.009310557
27/06/2023,0.78464,0.85966,0.009182883
28/06/2023,0.79098,0.86325,0.009202968
29/06/2023,0.79273,0.86148,0.009124576
30/06/2023,0.7885636,0.85575,0.008862444
01/07/2023,0.7869059,0.85575,0.008862444
02/07/2023,0.78782,0.85926,0.008951298
03/07/2023,0.78784,0.85973,0.008799978
04/07/2023,0.78631,0.85538,0.008726918
05/07/2023,0.78712,0.8544,0.008622665
06/07/2023,0.78476,0.8546,0.008599003
07/07/2023,0.778698,0.8548,0.008534038
08/07/2023,0.7788162,0.8541,0.008534038
09/07/2023,0.77888,0.8544,0.008535784
10/07/2023,0.77732,0.8555,0.008581332
11/07/2023,0.77311,0.8512,0.008537251
12/07/2023,0.76945,0.8572,0.008502292
13/07/2023,0.7617,0.85483,0.008450286
14/07/2023,0.7637669,0.859,0.008449798
15/07/2023,0.7638252,0.8585,0.008449798
16/07/2023,0.76393,0.85767,0.008460265
17/07/2023,0.76501,0.85964,0.008438548
18/07/2023,0.76716,0.86138,0.00842588
19/07/2023,0.77281,0.86604,0.008402511
20/07/2023,0.77686,0.86494,0.008620014
21/07/2023,0.7779074,0.8659,0.008592809
22/07/2023,0.7777864,0.8652,0.008592809
23/07/2023,0.778,0.86551,0.008594356
24/07/2023,0.78048,0.8634,0.008622976
25/07/2023,0.77556,0.85699,0.008588851
26/07/2023,0.77356,0.85694,0.008601211
27/07/2023,0.78163,0.85808,0.008607814
28/07/2023,0.7787,0.8589,0.008442044
29/07/2023,0.7783918,0.8588,0.008442044
30/07/2023,0.77797,0.8576,0.008445952
31/07/2023,0.77918,0.85687,0.008495664
01/08/2023,0.78151,0.86024,0.008468934
02/08/2023,0.78614,0.86032,0.008361835
03/08/2023,0.78639,0.8611,0.008278161
04/08/2023,0.784,0.8649,0.00815379
05/08/2023,0.7843752,0.8644,0.00815379
06/08/2023,0.78444,0.86306,0.008178866
07/08/2023,0.78235,0.86078,0.008167041
08/08/2023,0.78483,0.86004,0.008068631
09/08/2023,0.78616,0.86295,0.008114333
10/08/2023,0.78926,0.86669,0.008127911
11/08/2023,0.7877117,0.8634,0.007875138
12/08/2023,0.7877117,0.8624,0.007875138
13/08/2023,0.78771,0.86207,0.007876587
14/08/2023,0.78832,0.8597,0.008122585
15/08/2023,0.78732,0.8583,0.007991526
16/08/2023,0.78566,0.85435,0.008308524
17/08/2023,0.7843,0.8529,0.008299889
18/08/2023,0.7852375,0.855,0.008342717
19/08/2023,0.7852375,0.8545,0.008342717
20/08/2023,0.78481,0.85348,0.008242558
21/08/2023,0.78365,0.854,0.008381943
22/08/2023,0.78545,0.8518,0.008308563
23/08/2023,0.78613,0.85413,0.008271813
24/08/2023,0.7941,0.85749,0.008394404
25/08/2023,0.7947862,0.8582,0.008365417
26/08/2023,0.7947862,0.8582,0.008365417
27/08/2023,0.7943,0.8576,0.008317475
28/08/2023,0.79295,0.85836,0.008306739
29/08/2023,0.79134,0.86008,0.008306044
30/08/2023,0.7866707,0.85975,0.008159599
31/08/2023,0.78909,0.85564,0.00823324
01/09/2023,0.7942812,0.8575,0.008235742
02/09/2023,0.7944074,0.857,0.008235742
03/09/2023,0.79419,0.8558,0.008237142
04/09/2023,0.7922,0.85487,0.008224022
05/09/2023,0.79551,0.85312,0.008222199
06/09/2023,0.80008,0.85797,0.008173098
07/09/2023,0.8016,0.85745,0.008128534
08/09/2023,0.8021819,0.8593,0.008202178
09/09/2023,0.8021819,0.8593,0.008202178
10/09/2023,0.8006405,0.85807,0.008193383
11/09/2023,0.79944,0.85919,0.00840774
12/09/2023,0.80053,0.8607,0.008433415
13/09/2023,0.80067,0.85928,0.008336544
14/09/2023,0.80633,0.85755,0.008434762
15/09/2023,0.8071025,0.8612,0.008339753
16/09/2023,0.807298,0.8607,0.008339753
17/09/2023,0.80661,0.86046,0.008333299
18/09/2023,0.80751,0.86338,0.008409126
19/09/2023,0.80687,0.86183,0.008273355
20/09/2023,0.8111,0.86391,0.00843426
21/09/2023,0.81339,0.86712,0.008460222
22/09/2023,0.81686,0.8715,0.008482379
23/09/2023,0.8169935,0.8714,0.008482379
24/09/2023,0.81687,0.86975,0.008478227
25/09/2023,0.81879,0.86711,0.008631726
26/09/2023,0.82326,0.87003,0.008511875
27/09/2023,0.82404,0.86562,0.008401762
28/09/2023,0.81935,0.86539,0.008475306
29/09/2023,0.8194706,0.8667,0.008488253
30/09/2023,0.8198065,0.8676,0.008488253
01/10/2023,0.82014,0.86635,0.008367879
02/10/2023,0.82705,0.86674,0.008371022
03/10/2023,0.82792,0.86672,0.00819518
04/10/2023,0.8239,0.86561,0.008276888
05/10/2023,0.8205,0.86529,0.008189297
06/10/2023,0.8169267,0.8659,0.008077349
07/10/2023,0.8169267,0.8654,0.008077349
08/10/2023,0.81827,0.86466,0.008101598
09/10/2023,0.8163,0.86353,0.008230095
10/10/2023,0.81358,0.8628,0.008112186
11/10/2023,0.81193,0.86249,0.00808221
12/10/2023,0.8208,0.86477,0.008402721
13/10/2023,0.8246743,0.8651,0.008427176
14/10/2023,0.8247423,0.8668,0.008427176
15/10/2023,0.82279,0.86562,0.008421241
16/10/2023,0.8189,0.86412,0.008406325
17/10/2023,0.8211,0.8681,0.008369434
18/10/2023,0.82349,0.86782,0.008373172
19/10/2023,0.82391,0.87209,0.008558772
20/10/2023,0.8229098,0.8724,0.008617165
21/10/2023,0.8229098,0.8722,0.008617165
22/10/2023,0.8221,0.87054,0.008609363
23/10/2023,0.81631,0.8709,0.008651981
24/10/2023,0.82224,0.87113,0.008792119
25/10/2023,0.82621,0.87301,0.008773382
26/10/2023,0.82392,0.87041,0.008799061
27/10/2023,0.8248103,0.8713,0.008743407
28/10/2023,0.8244703,0.8716,0.008743407
29/10/2023,0.82551,0.8719,0.008743407
30/10/2023,0.82198,0.8724,0.008881089
31/10/2023,0.8229,0.8707,0.0088125
01/11/2023,0.82087,0.86897,0.008885747
02/11/2023,0.82022,0.87077,0.008782017
03/11/2023,0.808,0.8683,0.00880277
04/11/2023,0.8080155,0.8678,0.00880277
05/11/2023,0.80816,0.86733,0.00880277
06/11/2023,0.81001,0.8681,0.008741018
07/11/2023,0.81355,0.87008,0.008819558
08/11/2023,0.814,0.87174,0.008855472
09/11/2023,0.81853,0.87304,0.008922146
10/11/2023,0.8180628,0.8764,0.00889001
11/11/2023,0.8180628,0.8759,0.00889001
12/11/2023,0.81778,0.87416,0.00889001
13/11/2023,0.81429,0.87133,0.008857586
14/11/2023,0.80035,0.8706,0.008835652
15/11/2023,0.805,0.87375,0.008999553
16/11/2023,0.805,0.87418,0.009014824
17/11/2023,0.8025038,0.8763,0.009001343
18/11/2023,0.8026971,0.8762,0.009001343
19/11/2023,0.80292,0.87572,0.009001343
20/11/2023,0.79942,0.87498,0.009024269
21/11/2023,0.79718,0.8702,0.009035682
22/11/2023,0.80064,0.87174,0.009059874
23/11/2023,0.79786,0.87,0.009032726
24/11/2023,0.7935248,0.8689,0.008880255
25/11/2023,0.7935248,0.8688,0.008880255
26/11/2023,0.79363,0.8682,0.008880255
27/11/2023,0.79149,0.86731,0.008900797
28/11/2023,0.78664,0.86558,0.008859852
29/11/2023,0.7876248,0.86429,0.008884431
30/11/2023,0.79166,0.8622,0.0087968
01/12/2023,0.7874016,0.8575,0.008631821
02/12/2023,0.7874016,0.8574,0.008631821
03/12/2023,0.78659,0.85641,0.008631821
04/12/2023,0.79151,0.85778,0.008653084
05/12/2023,0.794,0.85695,0.008797651
06/12/2023,0.79626,0.85717,0.008576345
07/12/2023,0.79431,0.857,0.008591057
08/12/2023,0.7966223,0.8584,0.008646491
09/12/2023,0.7968762,0.8579,0.008646491
10/12/2023,0.79651,0.85744,0.008646491
11/12/2023,0.79652,0.8575,0.008752239
12/12/2023,0.7955,0.85898,0.00880838
13/12/2023,0.79221,0.86212,0.008863959
14/12/2023,0.783,0.86086,0.008746092
15/12/2023,0.7880221,0.8595,0.008692176
16/12/2023,0.7880221,0.8569,0.008692176
17/12/2023,0.78912,0.85974,0.008692176
18/12/2023,0.7904,0.86335,0.008730234
19/12/2023,0.78538,0.86241,0.008686112
20/12/2023,0.79106,0.86569,0.008778142
21/12/2023,0.7883327,0.86765,0.008481545
22/12/2023,0.7883327,0.8684,0.00853521
23/12/2023,0.7874016,0.8679,0.00853521
24/12/2023,0.7888302,0.86492,0.00853521
25/12/2023,0.7871,0.86703,0.008558855
26/12/2023,0.78572,0.86762,0.008575137
27/12/2023,0.7812,0.86747,0.008524106
28/12/2023,0.7853,0.86914,0.008873178
29/12/2023,0.7848677,0.8676,0.008785521
30/12/2023,0.7848677,0.8675,0.008785521
31/12/2023,0.785546,0.86653,0.008785521
