Date,USD,EUR,RUB
12/06/2024,0.78148,0.845,0.008780533
13/06/2024,0.784,0.84182,0.008919171
14/06/2024,0.7890791,0.846,0.008835812
15/06/2024,0.789827,0.8455,0.008800742
16/06/2024,0.78845,0.8438,0.008767517
17/06/2024,0.7864108,0.8448,0.008864316
18/06/2024,0.78694,0.845,0.00921726
19/06/2024,0.78604,0.8449,0.009413969
20/06/2024,0.78986,0.84561,0.009039738
21/06/2024,0.7903889,0.846,0.008882786
22/06/2024,0.7902015,0.8455,0.008871447
23/06/2024,0.7912,0.84567,0.008869811
24/06/2024,0.78843,0.84619,0.008959272
25/06/2024,0.78843,0.84619,0.008959272
26/06/2024,0.79228,0.84613,0.00897695
27/06/2024,0.79078,0.84678,0.009303602
28/06/2024,0.7905138,0.8475,0.009229119
29/06/2024,0.7905138,0.8475,0.009229119
30/06/2024,0.7906,0.84871,0.009244308
01/07/2024,0.79078,0.84902,0.009115856
02/07/2024,0.79078,0.8469,0.008971073
03/07/2024,0.78445,0.8465,0.008864086
04/07/2024,0.78396,0.8475,0.008808413
05/07/2024,0.7803964,0.8471,0.008880846
06/07/2024,0.7814331,0.8466,0.008798234
07/07/2024,0.7808535,0.84531,0.008770083
08/07/2024,0.7803,0.84509,0.009007716
09/07/2024,0.782,0.84563,0.009039986
10/07/2024,0.77805,0.84563,0.00880725
11/07/2024,0.77377,0.84134,0.00889405
12/07/2024,0.770416,0.8414,0.008774556
13/07/2024,0.7872156,0.8414,0.008915076
14/07/2024,0.7712,0.83945,0.008703547
15/07/2024,0.77101,0.84028,0.008761507
16/07/2024,0.7705526,0.83996,0.008706958
17/07/2024,0.76879,0.84103,0.008688434
18/07/2024,0.7721,0.84164,0.00873537
19/07/2024,0.7743134,0.8432,0.008833102
20/07/2024,0.7741136,0.8431,0.008833102
21/07/2024,0.77321,0.84271,0.008715486
22/07/2024,0.77325,0.84204,0.00880204
23/07/2024,0.7751,0.84091,0.008823066
24/07/2024,0.7752,0.84022,0.008988905
25/07/2024,0.7778,0.84391,0.009150899
26/07/2024,0.7770612,0.8448,0.009038714
27/07/2024,0.7777864,0.8444,0.009047503
28/07/2024,0.7771,0.8434,0.008948236
29/07/2024,0.77758,0.84128,0.009000265
30/07/2024,0.779,0.8424,0.009082827
31/07/2024,0.77802,0.842,0.00904632
01/08/2024,0.78561,0.84744,0.009186318
02/08/2024,0.780762,0.8521,0.009140446
03/08/2024,0.780762,0.852,0.009091782
04/08/2024,0.78199,0.85315,0.009095803
05/08/2024,0.78194,0.85628,0.009212578
06/08/2024,0.78835,0.861,0.009203292
07/08/2024,0.78862,0.86188,0.009199097
08/08/2024,0.78447,0.8562,0.009042803
09/08/2024,0.7854843,0.8579,0.009047836
10/08/2024,0.7837605,0.8578,0.009029751
11/08/2024,0.78429,0.85592,0.009022506
12/08/2024,0.78301,0.85629,0.0086047
13/08/2024,0.7772,0.85462,0.008587748
14/08/2024,0.7795,0.8585,0.008682865
15/08/2024,0.77764,0.85312,0.008744713
16/08/2024,0.7720219,0.8509,0.008643706
17/08/2024,0.772499,0.8509,0.008643706
18/08/2024,0.77237,0.85149,0.008633106
19/08/2024,0.7698,0.85302,0.008552384
20/08/2024,0.76714,0.85368,0.008415705
21/08/2024,0.76374,0.85197,0.008347042
22/08/2024,0.76349,0.84868,0.008344179
23/08/2024,0.7567731,0.8483,0.00828297
24/08/2024,0.7564869,0.8455,0.008234653
25/08/2024,0.75685,0.84672,0.008223649
26/08/2024,0.75805,0.84625,0.008239172
27/08/2024,0.75429,0.84313,0.008245101
28/08/2024,0.75794,0.84316,0.008283804
29/08/2024,0.75952,0.84152,0.00830068
30/08/2024,0.7616146,0.8423,0.008412117
31/08/2024,0.7614986,0.8418,0.008248461
01/09/2024,0.7617,0.84119,0.008235319
02/09/2024,0.76092,0.84209,0.008473537
03/09/2024,0.76254,0.84249,0.008677108
04/09/2024,0.76076,0.8425,0.008694314
05/09/2024,0.75887,0.8431,0.008598684
06/09/2024,0.7618628,0.8447,0.008434589
07/09/2024,0.7614406,0.8441,0.008377559
08/09/2024,0.76142,0.84418,0.008371145
09/09/2024,0.76503,0.8443,0.008450074
10/09/2024,0.76451,0.84243,0.008400451
11/09/2024,0.7669,0.84443,0.008376012
12/09/2024,0.76148,0.8435,0.008536786
13/09/2024,0.7619,0.8447,0.008477118
14/09/2024,0.7619048,0.8437,0.008323729
15/09/2024,0.7611509,0.84407,0.00831642
16/09/2024,0.75696,0.84244,0.0082816
17/09/2024,0.75945,0.8446,0.008299678
18/09/2024,0.75751,0.84179,0.008090821
19/09/2024,0.75291,0.84016,0.008168416
20/09/2024,0.7508635,0.8391,0.008140528
21/09/2024,0.7508635,0.8378,0.008140528
22/09/2024,0.75109,0.83822,0.008029825
23/09/2024,0.74907,0.83231,0.008188853
24/09/2024,0.74475,0.83344,0.008025192
25/09/2024,0.7509875,0.83584,0.008118302
26/09/2024,0.7455,0.8335,0.008051312
27/09/2024,0.7478872,0.8353,0.007936966
28/09/2024,0.7478313,0.8353,0.007936966
29/09/2024,0.7472,0.83456,0.007929494
30/09/2024,0.7476,0.83254,0.008038551
01/10/2024,0.75335,0.83354,0.007860151
02/10/2024,0.7538,0.83272,0.007880564
03/10/2024,0.7616,0.84047,0.008059414
04/10/2024,0.7618467,0.8366,0.008027464
05/10/2024,0.7620209,0.8363,0.007896086
06/10/2024,0.76189,0.83591,0.007886075
07/10/2024,0.76425,0.8387,0.007944374
08/10/2024,0.76366,0.83814,0.007891967
09/10/2024,0.76521,0.83724,0.007887707
10/10/2024,0.76557,0.83701,0.007926046
11/10/2024,0.7649769,0.8377,0.007997136
12/10/2024,0.7651109,0.8356,0.007997136
13/10/2024,0.76634,0.83708,0.007992231
14/10/2024,0.76526,0.83487,0.008005899
15/10/2024,0.76535,0.83487,0.007889685
16/10/2024,0.76981,0.83583,0.007895125
17/10/2024,0.7683,0.83204,0.007888698
18/10/2024,0.7662,0.8332,0.008050724
19/10/2024,0.7663422,0.8328,0.00792403
20/10/2024,0.76613,0.83264,0.007915357
21/10/2024,0.77024,0.83306,0.007957563
22/10/2024,0.77025,0.83162,0.008044398
23/10/2024,0.77437,0.83477,0.008070567
24/10/2024,0.77081,0.83423,0.008009058
25/10/2024,0.77081,0.8332,0.007938156
26/10/2024,0.7714859,0.8332,0.007938156
27/10/2024,0.77171,0.83315,0.007935645
28/10/2024,0.77073,0.83371,0.007925987
29/10/2024,0.7684,0.83146,0.007925987
30/10/2024,0.77163,0.8379,0.00795317
31/10/2024,0.77533,0.84386,0.007963019
01/11/2024,0.7736,0.8417,0.007927085
02/11/2024,0.773874,0.8412,0.007834314
03/11/2024,0.7719981,0.83946,0.00780923
04/11/2024,0.77193,0.83933,0.00779703
05/11/2024,0.76666,0.83826,0.007839292
06/11/2024,0.7762,0.83299,0.007983673
07/11/2024,0.77028,0.83149,0.007859938
08/11/2024,0.7740537,0.83,0.007934636
09/11/2024,0.7740537,0.82945,0.007831631
10/11/2024,0.77417,0.82949,0.007826069
11/11/2024,0.7767,0.82821,0.008090898
12/11/2024,0.78498,0.8335,0.00798986
13/11/2024,0.78698,0.83134,0.007990068
14/11/2024,0.7894,0.83121,0.007928046
15/11/2024,0.7925814,0.8356,0.007934953
16/11/2024,0.7924558,0.8356,0.007934953
17/11/2024,0.79254,0.83482,0.007926375
18/11/2024,0.78869,0.83558,0.007906676
19/11/2024,0.78774,0.83555,0.007832135
20/11/2024,0.79018,0.83336,0.007855472
21/11/2024,0.79461,0.83185,0.007843966
22/11/2024,0.7980209,0.8314,0.007650859
23/11/2024,0.7979572,0.831,0.007650554
24/11/2024,0.79404,0.83209,0.007656572
25/11/2024,0.79789,0.83331,0.00767001
26/11/2024,0.7953,0.83434,0.007538771
27/11/2024,0.78879,0.83313,0.006971338
28/11/2024,0.7876,0.83183,0.007293131
29/11/2024,0.7853609,0.8309,0.00737658
30/11/2024,0.784991,0.8305,0.007373974
01/12/2024,0.7873,0.83012,0.00726362
02/12/2024,0.78998,0.82951,0.007418706
03/12/2024,0.789,0.82924,0.007514
04/12/2024,0.78733,0.82763,0.007497974
05/12/2024,0.78374,0.8296,0.007759897
06/12/2024,0.7846214,0.8297,0.007808741
07/12/2024,0.7845599,0.8296,0.007808741
08/12/2024,0.7843568,0.82869,0.007855216
09/12/2024,0.78437,0.82781,0.007843695
10/12/2024,0.78247,0.82403,0.007593711
11/12/2024,0.78331,0.82295,0.007425161
12/12/2024,0.78881,0.82578,0.007512652
13/12/2024,0.7923302,0.8324,0.007585228
14/12/2024,0.7920792,0.8319,0.007601608
15/12/2024,0.79193,0.83228,0.007601392
16/12/2024,0.788,0.82863,0.007605112
17/12/2024,0.78673,0.82563,0.00752047
18/12/2024,0.79569,0.82354,0.007602019
19/12/2024,0.80013,0.82927,0.007731201
20/12/2024,0.7954184,0.8299,0.00772688
21/12/2024,0.7956715,0.8298,0.007729647
22/12/2024,0.79555,0.82997,0.007667698
23/12/2024,0.7978,0.83009,0.007881526
24/12/2024,0.7977,0.68217,0.007980876
25/12/2024,0.79721,0.829,0.007973098
26/12/2024,0.7981,0.8318,0.008000423
27/12/2024,0.7953551,0.8292,0.007523136
28/12/2024,0.7953551,0.8288,0.007523136
29/12/2024,0.7949884,0.82908,0.007469569
30/12/2024,0.79687,0.82919,0.007211788
31/12/2024,0.79887,0.8267,0.007022
