Date,USD,EUR,RUB
11/04/2022,0.7678,0.83522,0.009191656
12/04/2022,0.76908,0.83257,0.009005444
13/04/2022,0.76218,0.83047,0.009243573
14/04/2022,0.76511,0.8275,0.00925986
15/04/2022,0.7656382,0.82636,0.00919204
16/04/2022,0.7656382,0.82636,0.00919204
17/04/2022,0.76584,0.82821,0.009481834
18/04/2022,0.76865,0.8285,0.009467656
19/04/2022,0.76842,0.82937,0.009488195
20/04/2022,0.76518,0.82995,0.009236747
21/04/2022,0.76768,0.83175,0.009488876
22/04/2022,0.7787555,0.83794,0.01006705
23/04/2022,0.7787555,0.83844,0.01006705
24/04/2022,0.77937,0.8426,0.01006756
25/04/2022,0.78493,0.84087,0.01035543
26/04/2022,0.79466,0.84574,0.01070135
27/04/2022,0.79733,0.84151,0.01078812
28/04/2022,0.80232,0.8426,0.01102288
29/04/2022,0.7952286,0.83474,0.01114308
30/04/2022,0.7952286,0.83474,0.01114308
01/05/2022,0.7953,0.83795,0.01083076
02/05/2022,0.80011,0.84079,0.01133553
03/05/2022,0.7999744,0.84198,0.01189048
04/05/2022,0.79251,0.84172,0.01182517
05/05/2022,0.80879,0.85239,0.01246909
06/05/2022,0.8103071,0.84906,0.01191773
07/05/2022,0.8103071,0.84906,0.01191773
08/05/2022,0.81125,0.85436,0.01175015
09/05/2022,0.81045,0.85623,0.01160149
10/05/2022,0.8124,0.8553,0.01161994
11/05/2022,0.81738,0.85913,0.012224
12/05/2022,0.81926,0.85005,0.01258218
13/05/2022,0.8149959,0.84062,0.01184551
14/05/2022,0.8149959,0.84062,0.01184551
15/05/2022,0.81576,0.84838,0.0122643
16/05/2022,0.81137,0.8467,0.01254981
17/05/2022,0.801,0.84477,0.0123126
18/05/2022,0.80999,0.8482,0.01259617
19/05/2022,0.80243,0.84872,0.01289463
20/05/2022,0.8006405,0.83839,0.01290296
21/05/2022,0.8006405,0.83839,0.01290296
22/05/2022,0.79974,0.84525,0.01278604
23/05/2022,0.7957,0.84989,0.01355886
24/05/2022,0.79726,0.85575,0.01396049
25/05/2022,0.7945273,0.84903,0.01316856
26/05/2022,0.79256,0.85059,0.01234098
27/05/2022,0.7917594,0.84242,0.01203517
28/05/2022,0.7917594,0.84242,0.01203517
29/05/2022,0.79187,0.84974,0.01190131
30/05/2022,0.7907,0.85182,0.01221855
31/05/2022,0.79309,0.85131,0.01263168
01/06/2022,0.80108,0.85299,0.01259715
02/06/2022,0.79496,0.8547,0.01251436
03/06/2022,0.8006405,0.85096,0.01262797
04/06/2022,0.8006405,0.85166,0.01262797
05/06/2022,0.8004931,0.85855,0.01264456
06/06/2022,0.7985,0.85354,0.01299381
07/06/2022,0.79445,0.8499,0.01270035
08/06/2022,0.79743,0.8546,0.01328689
09/06/2022,0.80045,0.84999,0.01378763
10/06/2022,0.8119519,0.84885,0.01408579
11/06/2022,0.8118201,0.85045,0.01408579
12/06/2022,0.81467,0.85451,0.00726104
13/06/2022,0.8234,0.85745,0.01425889
14/06/2022,0.83246,0.8689,0.0142687
15/06/2022,0.8214,0.8588,0.01433805
16/06/2022,0.8094,0.8536,0.01409025
17/06/2022,0.8178621,0.85854,0.01422128
18/06/2022,0.8178621,0.85854,0.01422128
19/06/2022,0.81778,0.8579,0.01440909
20/06/2022,0.81621,0.8585,0.01489988
21/06/2022,0.81522,0.85858,0.01510527
22/06/2022,0.81627,0.8622,0.01481466
23/06/2022,0.81561,0.85792,0.01495828
24/06/2022,0.8152617,0.85678,0.01502289
25/06/2022,0.8152617,0.85678,0.01502289
26/06/2022,0.81417,0.8602,0.01522139
27/06/2022,0.81517,0.8626,0.01534029
28/06/2022,0.82036,0.86324,0.01526234
29/06/2022,0.82428,0.8612,0.01570277
30/06/2022,0.82231,0.86154,0.01495802
01/07/2022,0.8257638,0.85874,0.01449954
02/07/2022,0.8257638,0.85874,0.01449954
03/07/2022,0.82626,0.8622,0.007390849
04/07/2022,0.82546,0.86117,0.01448435
05/07/2022,0.83688,0.85833,0.01316328
06/07/2022,0.8387,0.85406,0.013191
07/07/2022,0.83139,0.84524,0.01318135
08/07/2022,0.8311861,0.8401,0.01302734
09/07/2022,0.8311861,0.8406,0.01302734
10/07/2022,0.83218,0.84595,0.01280688
11/07/2022,0.84027,0.8442,0.01344761
12/07/2022,0.84191,0.84443,0.01438762
13/07/2022,0.8429,0.84565,0.01434917
14/07/2022,0.84462,0.84666,0.01448748
15/07/2022,0.8431703,0.84644,0.01477778
16/07/2022,0.8434548,0.84754,0.01477778
17/07/2022,0.84116,0.8491,0.007536264
18/07/2022,0.83694,0.8489,0.01447867
19/07/2022,0.83309,0.8523,0.01472716
20/07/2022,0.8353,0.85058,0.01517168
21/07/2022,0.8336,0.8519,0.01436504
22/07/2022,0.8329169,0.8473,0.01433107
23/07/2022,0.8329169,0.8508,0.01433107
24/07/2022,0.83424,0.85088,0.01433838
25/07/2022,0.82952,0.848,0.01418048
26/07/2022,0.83078,0.84149,0.01380818
27/07/2022,0.82216,0.83905,0.01383479
28/07/2022,0.82146,0.8372,0.01312897
29/07/2022,0.8210181,0.83464,0.01317813
30/07/2022,0.8210181,0.83464,0.01317813
31/07/2022,0.82187,0.8382,0.01319234
01/08/2022,0.81605,0.83732,0.01294438
02/08/2022,0.82352,0.83628,0.01352982
03/08/2022,0.82384,0.8366,0.01311681
04/08/2022,0.82247,0.84279,0.01336963
05/08/2022,0.8282259,0.83976,0.01368065
06/08/2022,0.8282259,0.84256,0.01368065
07/08/2022,0.82922,0.8434,0.01369006
08/08/2022,0.82749,0.84377,0.01336941
09/08/2022,0.82821,0.8455,0.01368518
10/08/2022,0.8188,0.8433,0.01330381
11/08/2022,0.81993,0.84598,0.01351764
12/08/2022,0.823574,0.84525,0.01286887
13/08/2022,0.823574,0.84525,0.01286887
14/08/2022,0.82454,0.8454,0.0132275
15/08/2022,0.8294,0.8427,0.01306409
16/08/2022,0.82657,0.8406,0.01342829
17/08/2022,0.83021,0.845,0.01368597
18/08/2022,0.83803,0.84548,0.01393196
19/08/2022,0.8453729,0.84887,0.0142108
20/08/2022,0.8452371,0.8487,0.0142108
21/08/2022,0.84616,0.84908,0.01421382
22/08/2022,0.84987,0.84467,0.01413672
23/08/2022,0.84511,0.84241,0.01401617
24/08/2022,0.84805,0.8452,0.01416012
25/08/2022,0.8457375,0.84329,0.01398476
26/08/2022,0.8522243,0.84572,0.01411618
27/08/2022,0.8509914,0.8489,0.01411618
28/08/2022,0.8551,0.8498,0.0141737
29/08/2022,0.85306,0.854,0.01381727
30/08/2022,0.85765,0.85974,0.01429266
31/08/2022,0.86218,0.86549,0.01433286
01/09/2022,0.86588,0.86163,0.01437796
02/09/2022,0.8688097,0.85856,0.01440167
03/09/2022,0.8688097,0.85856,0.01440167
04/09/2022,0.87149,0.86354,0.01446269
05/09/2022,0.86457,0.8603,0.0142223
06/09/2022,0.86867,0.85975,0.01415813
07/09/2022,0.86807,0.86759,0.01348335
08/09/2022,0.867935,0.8689,0.01412773
09/09/2022,0.8619204,0.8752,0.01418692
10/09/2022,0.8619204,0.8753,0.0140221
11/09/2022,0.8606296,0.86671,0.01382789
12/09/2022,0.85545,0.86626,0.01424224
13/09/2022,0.8691,0.86709,0.01438
14/09/2022,0.86618,0.86459,0.01450678
15/09/2022,0.87316,0.87213,0.01462211
16/09/2022,0.8759636,0.87084,0.01446196
17/09/2022,0.8667013,0.87184,0.01446196
18/09/2022,0.87465,0.87656,0.01358171
19/09/2022,0.87388,0.87635,0.01454874
20/09/2022,0.87869,0.87601,0.01363847
21/09/2022,0.88842,0.87328,0.01438201
22/09/2022,0.88777,0.8734,0.01482561
23/09/2022,0.9208103,0.88276,0.01589466
24/09/2022,0.9208103,0.8926,0.01589466
25/09/2022,0.92615,0.8971,0.01611687
26/09/2022,0.92826,0.89321,0.01596284
27/09/2022,0.93218,0.89448,0.01582846
28/09/2022,0.92285,0.89585,0.01570203
29/09/2022,0.8953,0.88002,0.01549284
30/09/2022,0.8967001,0.85199,0.01492106
01/10/2022,0.8967001,0.85199,0.01492106
02/10/2022,0.89762,0.87895,0.01488563
03/10/2022,0.88229,0.8674,0.01520289
04/10/2022,0.87326,0.87183,0.01476211
05/10/2022,0.88064,0.87252,0.01439197
06/10/2022,0.89589,0.87692,0.01479871
07/10/2022,0.9011201,0.8781,0.01445537
08/10/2022,0.9018759,0.878,0.01445537
09/10/2022,0.90312,0.881,0.01403098
10/10/2022,0.90282,0.87658,0.01456275
11/10/2022,0.91176,0.88436,0.01400975
12/10/2022,0.90045,0.8741,0.01413527
13/10/2022,0.88465,0.86427,0.01378077
14/10/2022,0.8950148,0.85364,0.01427806
15/10/2022,0.8950148,0.85364,0.01427806
16/10/2022,0.88935,0.8663,0.01419048
17/10/2022,0.88075,0.867,0.01410421
18/10/2022,0.8815,0.86941,0.01417093
19/10/2022,0.89198,0.87109,0.01461448
20/10/2022,0.89115,0.87114,0.01442685
21/10/2022,0.8844861,0.8719,0.01439223
22/10/2022,0.8844861,0.8721,0.01439223
23/10/2022,0.88147,0.86903,0.01433031
24/10/2022,0.88435,0.87409,0.01430279
25/10/2022,0.87243,0.8692,0.01399374
26/10/2022,0.85924,0.86708,0.01402862
27/10/2022,0.8646,0.86177,0.01408491
28/10/2022,0.8609557,0.85681,0.01401373
29/10/2022,0.8609557,0.85681,0.01401373
30/10/2022,0.86237,0.85843,0.01401373
31/10/2022,0.87198,0.8621,0.01402891
01/11/2022,0.87036,0.85967,0.01408758
02/11/2022,0.8784,0.86176,0.0142075
03/11/2022,0.89516,0.87268,0.01434327
04/11/2022,0.8793,0.84176,0.0141724
05/11/2022,0.8788118,0.882,0.01416514
06/11/2022,0.88249,0.87614,0.01416514
07/11/2022,0.86821,0.86979,0.01413738
08/11/2022,0.8656,0.87253,0.01419402
09/11/2022,0.87965,0.8813,0.01427365
10/11/2022,0.85502,0.87131,0.01405413
11/11/2022,0.84548,0.8782,0.0139655
12/11/2022,0.8446659,0.8741,0.0139737
13/11/2022,0.84752,0.8753,0.0139737
14/11/2022,0.8508828,0.87802,0.01427045
15/11/2022,0.84172,0.8718,0.01371724
16/11/2022,0.83926,0.87221,0.01379534
17/11/2022,0.84316,0.87333,0.0139473
18/11/2022,0.8409014,0.8698,0.0138213
19/11/2022,0.8410429,0.8699,0.01380782
20/11/2022,0.8413,0.86908,0.01380782
21/11/2022,0.84548,0.86617,0.01393401
22/11/2022,0.84072,0.86681,0.01386491
23/11/2022,0.82826,0.86262,0.01365513
24/11/2022,0.82826,0.85917,0.01366523
25/11/2022,0.8268563,0.8624,0.01365541
26/11/2022,0.8269931,0.8625,0.01366253
27/11/2022,0.82955,0.85997,0.01366253
28/11/2022,0.8361,0.86479,0.01351216
29/11/2022,0.83704,0.86411,0.01373275
30/11/2022,0.8279859,0.86302,0.01357984
01/12/2022,0.81571,0.85875,0.0133222
02/12/2022,0.8131742,0.858,0.01302726
03/12/2022,0.812942,0.8584,0.01300085
04/12/2022,0.81319,0.85737,0.0134341
05/12/2022,0.82018,0.86087,0.01353429
06/12/2022,0.8241985,0.8626,0.01360485
07/12/2022,0.81884,0.86072,0.01289585
08/12/2022,0.81726,0.86277,0.01288232
09/12/2022,0.8156607,0.859,0.01265186
10/12/2022,0.8157272,0.8613,0.0130412
11/12/2022,0.81705,0.85965,0.0130412
12/12/2022,0.81494,0.85899,0.01300024
13/12/2022,0.80928,0.86,0.01277818
14/12/2022,0.80519,0.85954,0.01241321
15/12/2022,0.8204,0.8725,0.01268303
16/12/2022,0.8233841,0.8731,0.01263981
17/12/2022,0.8233841,0.8718,0.01268606
18/12/2022,0.82235,0.87039,0.01268606
19/12/2022,0.82282,0.87287,0.01179455
20/12/2022,0.8204,0.87145,0.01142815
21/12/2022,0.8279928,0.87829,0.01129276
22/12/2022,0.83057,0.8803,0.01216329
23/12/2022,0.8296001,0.8849,0.01199897
24/12/2022,0.8296001,0.885,0.01180435
25/12/2022,0.8291874,0.87907,0.01180435
26/12/2022,0.82753,0.88019,0.01210599
27/12/2022,0.83144,0.88436,0.01187806
28/12/2022,0.83136,0.88361,0.01142007
29/12/2022,0.82944,0.88407,0.01120376
30/12/2022,0.8265146,0.87399,0.0111043
31/12/2022,0.8265146,0.8901,0.01120259
