Date,USD,EUR,RUB
25/03/2021,0.72732,0.85649,0.009547023
26/03/2021,0.7252632,0.8572,0.009534806
27/03/2021,0.725058,0.8572,0.009534806
28/03/2021,0.72511,0.8547,0.009575326
29/03/2021,0.72595,0.85434,0.009586515
30/03/2021,0.72745,0.85279,0.009575513
31/03/2021,0.72536,0.85065,0.009576684
01/04/2021,0.7228,0.8512,0.009469531
02/04/2021,0.722909,0.85026,0.009455243
03/04/2021,0.7230658,0.85026,0.009455243
04/04/2021,0.723,0.8507,0.009456862
05/04/2021,0.7187,0.84931,0.009394921
06/04/2021,0.723,0.8587,0.009381475
07/04/2021,0.7276,0.864,0.009422089
08/04/2021,0.7281,0.86739,0.009472171
09/04/2021,0.7293946,0.86144,0.009418361
10/04/2021,0.7293946,0.86304,0.00941865
11/04/2021,0.72928,0.86774,0.009414772
12/04/2021,0.72707,0.866,0.009399019
13/04/2021,0.72676,0.86872,0.009564605
14/04/2021,0.72573,0.8697,0.009539497
15/04/2021,0.7254,0.86826,0.00952678
16/04/2021,0.7225434,0.86354,0.009550671
17/04/2021,0.7228045,0.8675,0.009550671
18/04/2021,0.72367,0.86613,0.009519632
19/04/2021,0.7146,0.8606,0.009361938
20/04/2021,0.71742,0.86322,0.009333554
21/04/2021,0.71778,0.86399,0.009365989
22/04/2021,0.72253,0.86811,0.009561366
23/04/2021,0.7204611,0.86221,0.009616445
24/04/2021,0.7207207,0.86501,0.009616445
25/04/2021,0.72117,0.87179,0.009619529
26/04/2021,0.71965,0.86927,0.009590087
27/04/2021,0.71924,0.8694,0.009608887
28/04/2021,0.7165,0.8694,0.009627587
29/04/2021,0.7167,0.8691,0.009583378
30/04/2021,0.7236937,0.86828,0.009608384
01/05/2021,0.7236937,0.86838,0.009608384
02/05/2021,0.7236,0.87029,0.009614375
03/05/2021,0.71923,0.86722,0.009594834
04/05/2021,0.72004,0.865,0.009626266
05/05/2021,0.71892,0.86323,0.00960217
06/05/2021,0.7195,0.86822,0.009689774
07/05/2021,0.7148452,0.86801,0.009688036
08/05/2021,0.7155123,0.8692,0.009688036
09/05/2021,0.71219,0.86674,0.009671486
10/05/2021,0.70765,0.85912,0.009520085
11/05/2021,0.7073,0.8589,0.009529361
12/05/2021,0.71105,0.85879,0.009523507
13/05/2021,0.7117,0.85973,0.009609912
14/05/2021,0.7092199,0.86107,0.00958153
15/05/2021,0.7092199,0.86107,0.00958153
16/05/2021,0.70913,0.86155,0.009578171
17/05/2021,0.70678,0.85919,0.009570685
18/05/2021,0.70482,0.86144,0.009558335
19/05/2021,0.70891,0.8626,0.00960608
20/05/2021,0.70494,0.8616,0.009586546
21/05/2021,0.706554,0.85967,0.009594326
22/05/2021,0.7066139,0.85967,0.009594326
23/05/2021,0.70707,0.86132,0.009597016
24/05/2021,0.70641,0.86281,0.009610265
25/05/2021,0.70702,0.866,0.009607636
26/05/2021,0.70841,0.8635,0.009621785
27/05/2021,0.70404,0.8584,0.009578943
28/05/2021,0.7047216,0.85192,0.009621647
29/05/2021,0.7047216,0.85192,0.009621647
30/05/2021,0.7052,0.8584,0.009625918
31/05/2021,0.7029,0.85977,0.009567227
01/06/2021,0.70636,0.86297,0.009600206
02/06/2021,0.70562,0.86153,0.009638039
03/06/2021,0.70872,0.8599,0.009671281
04/06/2021,0.70609,0.85624,0.00968946
05/06/2021,0.70609,0.85624,0.00968946
06/06/2021,0.706,0.859,0.009661072
07/06/2021,0.70539,0.85988,0.009681935
08/06/2021,0.70672,0.86023,0.009773471
09/06/2021,0.7086,0.863,0.009791839
10/06/2021,0.70571,0.859,0.009827882
11/06/2021,0.7087172,0.85333,0.009846167
12/06/2021,0.7087675,0.85333,0.009846167
13/06/2021,0.70825,0.8577,0.009820014
14/06/2021,0.70872,0.85908,0.009831142
15/06/2021,0.71015,0.86101,0.009825068
16/06/2021,0.71476,0.8572,0.009841551
17/06/2021,0.71743,0.85464,0.009901434
18/06/2021,0.7239557,0.8553,0.009945136
19/06/2021,0.7239557,0.8553,0.009945136
20/06/2021,0.72374,0.85909,0.009930148
21/06/2021,0.7181122,0.85542,0.009816769
22/06/2021,0.71685,0.8556,0.009829362
23/06/2021,0.71595,0.854,0.00984963
24/06/2021,0.71855,0.85707,0.009929871
25/06/2021,0.7199424,0.85977,0.009970794
26/06/2021,0.7199424,0.85977,0.009970794
27/06/2021,0.71968,0.85937,0.009957803
28/06/2021,0.72051,0.8594,0.009969505
29/06/2021,0.7224,0.85977,0.0099248
30/06/2021,0.72311,0.85729,0.00988923
01/07/2021,0.72677,0.86089,0.009882778
02/07/2021,0.7230658,0.85429,0.009874848
03/07/2021,0.7233796,0.85469,0.009874848
04/07/2021,0.723,0.8571,0.009866112
05/07/2021,0.7217,0.85624,0.009824573
06/07/2021,0.72434,0.85636,0.00971472
07/07/2021,0.72458,0.8545,0.009691691
08/07/2021,0.72512,0.85898,0.009694885
09/07/2021,0.7189538,0.84488,0.00965936
10/07/2021,0.7192175,0.84868,0.00965936
11/07/2021,0.71945,0.85413,0.00968049
12/07/2021,0.7201,0.8542,0.009673294
13/07/2021,0.72432,0.85271,0.009735285
14/07/2021,0.7216,0.8537,0.009726563
15/07/2021,0.72308,0.85409,0.009714772
16/07/2021,0.7262164,0.85725,0.009802834
17/07/2021,0.7259001,0.8574,0.009802834
18/07/2021,0.72654,0.8581,0.00980163
19/07/2021,0.73153,0.8626,0.009789392
20/07/2021,0.7335,0.86403,0.009857251
21/07/2021,0.72918,0.85981,0.009853306
22/07/2021,0.7260108,0.85469,0.009847528
23/07/2021,0.7273785,0.8539,0.009841928
24/07/2021,0.7272727,0.8557,0.009841928
25/07/2021,0.72686,0.8558,0.009856672
26/07/2021,0.72311,0.85374,0.009806112
27/07/2021,0.72032,0.85144,0.009763741
28/07/2021,0.71907,0.8516,0.009782788
29/07/2021,0.71611,0.8515,0.009780329
30/07/2021,0.7192175,0.84771,0.009829554
31/07/2021,0.7189073,0.84771,0.009829554
01/08/2021,0.71962,0.85387,0.00983701
02/08/2021,0.7198,0.8547,0.009858534
03/08/2021,0.7185,0.85279,0.009841843
04/08/2021,0.71992,0.85216,0.009829062
05/08/2021,0.718,0.84957,0.00980928
06/08/2021,0.7205611,0.84676,0.009861641
07/08/2021,0.720513,0.84695,0.009861641
08/08/2021,0.72106,0.8472,0.009800512
09/08/2021,0.72207,0.8474,0.009799622
10/08/2021,0.72275,0.84702,0.00976699
11/08/2021,0.72114,0.84655,0.009814418
12/08/2021,0.72403,0.84968,0.009836692
13/08/2021,0.7211365,0.84839,0.009830346
14/08/2021,0.7209805,0.84839,0.009830346
15/08/2021,0.7213,0.85063,0.009851052
16/08/2021,0.7224,0.85083,0.009849262
17/08/2021,0.72778,0.852,0.009879768
18/08/2021,0.7276,0.85148,0.009842383
19/08/2021,0.73363,0.85658,0.009868236
20/08/2021,0.7336757,0.85566,0.009877022
21/08/2021,0.7339988,0.85616,0.009877022
22/08/2021,0.73393,0.8585,0.009883108
23/08/2021,0.72861,0.8556,0.009826636
24/08/2021,0.72857,0.85624,0.009868526
25/08/2021,0.7264,0.85515,0.009839788
26/08/2021,0.7298,0.85789,0.009819405
27/08/2021,0.7262164,0.85125,0.009915229
28/08/2021,0.7262164,0.85125,0.009915229
29/08/2021,0.7265858,0.8572,0.009890114
30/08/2021,0.72672,0.8572,0.009890728
31/08/2021,0.7270929,0.8587,0.009914293
01/09/2021,0.72613,0.8597,0.009940343
02/09/2021,0.72271,0.85811,0.00988979
03/09/2021,0.7215048,0.84915,0.009898605
04/09/2021,0.7209805,0.84915,0.009898605
05/09/2021,0.72154,0.8574,0.00990614
06/09/2021,0.72257,0.8578,0.009892905
07/09/2021,0.7257,0.85943,0.009882928
08/09/2021,0.72634,0.85844,0.009907155
09/09/2021,0.72256,0.85423,0.009908476
10/09/2021,0.7225434,0.84786,0.009870735
11/09/2021,0.7225434,0.84786,0.009870735
12/09/2021,0.7225,0.85343,0.009876227
13/09/2021,0.72264,0.8534,0.009938526
14/09/2021,0.7241,0.85463,0.009928087
15/09/2021,0.72208,0.85339,0.009987168
16/09/2021,0.7247952,0.85257,0.009992043
17/09/2021,0.7276961,0.85084,0.009986326
18/09/2021,0.7276961,0.85084,0.009986326
19/09/2021,0.72835,0.85427,0.009994443
20/09/2021,0.73192,0.85829,0.009967877
21/09/2021,0.7322,0.8583,0.01002053
22/09/2021,0.73437,0.85826,0.01006085
23/09/2021,0.7287302,0.8556,0.01001904
24/09/2021,0.7311026,0.85132,0.0100811
25/09/2021,0.7304602,0.85132,0.0100811
26/09/2021,0.73158,0.85757,0.01005423
27/09/2021,0.72984,0.85359,0.01004589
28/09/2021,0.73843,0.8631,0.01012856
29/09/2021,0.7448,0.8638,0.01021519
30/09/2021,0.7424,0.85927,0.01020063
01/10/2021,0.7380074,0.85139,0.01015348
02/10/2021,0.7380074,0.85139,0.01015348
03/10/2021,0.73687,0.8551,0.01012037
04/10/2021,0.73489,0.85365,0.01013027
05/10/2021,0.7338,0.85092,0.01014118
06/10/2021,0.73572,0.8501,0.01015337
07/10/2021,0.7342,0.8486,0.01021906
08/10/2021,0.734484,0.84726,0.01022247
09/10/2021,0.734484,0.84796,0.01022247
10/10/2021,0.7344,0.84933,0.01022579
11/10/2021,0.7358,0.8498,0.01022921
12/10/2021,0.73644,0.8492,0.01024083
13/10/2021,0.73157,0.84835,0.01015568
14/10/2021,0.73159,0.84792,0.01024063
15/10/2021,0.7272727,0.8395,0.01023899
16/10/2021,0.7272727,0.8395,0.01023899
17/10/2021,0.72666,0.84265,0.01022032
18/10/2021,0.72799,0.8454,0.01021696
19/10/2021,0.7249949,0.8432,0.01022622
20/10/2021,0.723432,0.84298,0.01020587
21/10/2021,0.7251,0.8429,0.01018577
22/10/2021,0.726797,0.84054,0.01033763
23/10/2021,0.7266386,0.84214,0.01033763
24/10/2021,0.7266,0.8456,0.0103212
25/10/2021,0.72651,0.84338,0.01039772
26/10/2021,0.72642,0.84235,0.01044901
27/10/2021,0.72818,0.84461,0.01030637
28/10/2021,0.7246,0.84638,0.01032083
29/10/2021,0.7301935,0.84297,0.01028998
30/10/2021,0.7304602,0.84297,0.01028998
31/10/2021,0.73082,0.84453,0.01031061
01/11/2021,0.73231,0.8494,0.01022123
02/11/2021,0.7343546,0.8503,0.01024669
03/11/2021,0.7302,0.84815,0.01017493
04/11/2021,0.7402692,0.85538,0.01035802
05/11/2021,0.7405213,0.8568,0.0104076
06/11/2021,0.7407956,0.8568,0.0104076
07/11/2021,0.74122,0.85743,0.01039752
08/11/2021,0.7372185,0.8542,0.01034168
09/11/2021,0.7374631,0.855,0.01042007
10/11/2021,0.74556,0.85609,0.01045589
11/11/2021,0.74814,0.85643,0.01044497
12/11/2021,0.7451565,0.85254,0.01022047
13/11/2021,0.7451565,0.85254,0.01022047
14/11/2021,0.74532,0.85272,0.01022729
15/11/2021,0.7458,0.84755,0.01027912
16/11/2021,0.7449,0.8429,0.01018027
17/11/2021,0.7412,0.839,0.01020602
18/11/2021,0.74076,0.84206,0.01012914
19/11/2021,0.74076,0.83003,0.01011169
20/11/2021,0.7434944,0.83003,0.01011169
21/11/2021,0.74435,0.8391,0.01010104
22/11/2021,0.7464,0.83904,0.009947308
23/11/2021,0.74761,0.84063,0.01005697
24/11/2021,0.75015,0.84034,0.0100016
25/11/2021,0.75108,0.8418,0.010069
26/11/2021,0.7496252,0.8478,0.009908057
27/11/2021,0.7496252,0.8478,0.009908057
28/11/2021,0.74957,0.84639,0.009914536
29/11/2021,0.75103,0.84806,0.01008023
30/11/2021,0.75211,0.8521,0.01014376
01/12/2021,0.753012,0.8523,0.01013429
02/12/2021,0.7518797,0.85002,0.01020315
03/12/2021,0.755287,0.85475,0.01021241
04/12/2021,0.7556294,0.8549,0.01021241
05/12/2021,0.75544,0.854,0.01021627
06/12/2021,0.7539,0.85069,0.01013239
07/12/2021,0.75494,0.851,0.01019399
08/12/2021,0.757,0.85874,0.01028739
09/12/2021,0.7562,0.85393,0.01026301
10/12/2021,0.7535795,0.85216,0.01025515
11/12/2021,0.7533524,0.8529,0.01025515
12/12/2021,0.75431,0.85312,0.01027824
13/12/2021,0.7568,0.85387,0.01029137
14/12/2021,0.7558293,0.85086,0.01023308
15/12/2021,0.75397,0.85123,0.01023458
16/12/2021,0.75054,0.85057,0.01016759
17/12/2021,0.755287,0.84515,0.01017937
18/12/2021,0.7548309,0.84625,0.01017937
19/12/2021,0.75589,0.84981,0.01019195
20/12/2021,0.7570023,0.8536,0.01021211
21/12/2021,0.7536,0.85059,0.01019488
22/12/2021,0.74895,0.84824,0.0101655
23/12/2021,0.7459,0.84439,0.01016815
24/12/2021,0.7468818,0.84019,0.01011705
25/12/2021,0.7468818,0.84019,0.01011705
26/12/2021,0.7460293,0.84465,0.01013732
27/12/2021,0.7439,0.84278,0.01013142
28/12/2021,0.74442,0.84188,0.01009595
29/12/2021,0.7408066,0.8414,0.0100108
30/12/2021,0.74083,0.83855,0.009931503
31/12/2021,0.7396529,0.8406,0.009880844
